timestamp,NO3(EUR/MWh)
2026-01-03T18:45:00.000Z,86.93
2026-01-03T19:00:00.000Z,89.96
2026-01-03T19:15:00.000Z,87.58
2026-01-03T19:30:00.000Z,86.04
2026-01-03T19:45:00.000Z,83.07
2026-01-03T20:00:00.000Z,83.91
2026-01-03T20:15:00.000Z,84.28
2026-01-03T20:30:00.000Z,83.90
2026-01-03T20:45:00.000Z,83.08
2026-01-03T21:00:00.000Z,90.95
2026-01-03T21:15:00.000Z,84.86
2026-01-03T21:30:00.000Z,81.69
2026-01-03T21:45:00.000Z,76.56
2026-01-03T22:00:00.000Z,88.30
2026-01-03T22:15:00.000Z,83.95
2026-01-03T22:30:00.000Z,81.96
2026-01-03T22:45:00.000Z,81.29
2026-01-03T23:00:00.000Z,83.00
2026-01-03T23:15:00.000Z,86.15
2026-01-03T23:30:00.000Z,85.06
2026-01-03T23:45:00.000Z,81.74
2026-01-04T00:00:00.000Z,84.74
2026-01-04T00:15:00.000Z,82.78
2026-01-04T00:30:00.000Z,81.63
2026-01-04T00:45:00.000Z,81.49
2026-01-04T01:00:00.000Z,84.26
2026-01-04T01:15:00.000Z,82.22
2026-01-04T01:30:00.000Z,81.58
2026-01-04T01:45:00.000Z,81.40
2026-01-04T02:00:00.000Z,81.98
2026-01-04T02:15:00.000Z,81.27
2026-01-04T02:30:00.000Z,80.84
2026-01-04T02:45:00.000Z,80.48
2026-01-04T03:00:00.000Z,80.04
2026-01-04T03:15:00.000Z,79.97
2026-01-04T03:30:00.000Z,80.02
2026-01-04T03:45:00.000Z,80.46
2026-01-04T04:00:00.000Z,80.06
2026-01-04T04:15:00.000Z,80.64
2026-01-04T04:30:00.000Z,81.37
2026-01-04T04:45:00.000Z,81.33
2026-01-04T05:00:00.000Z,80.31
2026-01-04T05:15:00.000Z,81.22
2026-01-04T05:30:00.000Z,81.10
2026-01-04T05:45:00.000Z,82.16
2026-01-04T06:00:00.000Z,81.85
2026-01-04T06:15:00.000Z,82.03
2026-01-04T06:30:00.000Z,84.38
2026-01-04T06:45:00.000Z,87.31
2026-01-04T07:00:00.000Z,84.18
2026-01-04T07:15:00.000Z,85.00
2026-01-04T07:30:00.000Z,86.28
2026-01-04T07:45:00.000Z,86.99
2026-01-04T08:00:00.000Z,91.11
2026-01-04T08:15:00.000Z,93.02
2026-01-04T08:30:00.000Z,93.59
2026-01-04T08:45:00.000Z,88.54
2026-01-04T09:00:00.000Z,101.70
2026-01-04T09:15:00.000Z,97.19
2026-01-04T09:30:00.000Z,90.92
2026-01-04T09:45:00.000Z,86.97
2026-01-04T10:00:00.000Z,93.85
2026-01-04T10:15:00.000Z,89.99
2026-01-04T10:30:00.000Z,89.96
2026-01-04T10:45:00.000Z,89.71
2026-01-04T11:00:00.000Z,91.30
2026-01-04T11:15:00.000Z,89.70
2026-01-04T11:30:00.000Z,89.94
2026-01-04T11:45:00.000Z,87.23
2026-01-04T12:00:00.000Z,86.20
2026-01-04T12:15:00.000Z,85.27
2026-01-04T12:30:00.000Z,86.19
2026-01-04T12:45:00.000Z,89.45
2026-01-04T13:00:00.000Z,83.50
2026-01-04T13:15:00.000Z,89.51
2026-01-04T13:30:00.000Z,95.82
2026-01-04T13:45:00.000Z,101.56
2026-01-04T14:00:00.000Z,84.05
2026-01-04T14:15:00.000Z,90.64
2026-01-04T14:30:00.000Z,95.92
2026-01-04T14:45:00.000Z,101.81
2026-01-04T15:00:00.000Z,88.29
2026-01-04T15:15:00.000Z,99.11
2026-01-04T15:30:00.000Z,103.43
2026-01-04T15:45:00.000Z,112.07
2026-01-04T16:00:00.000Z,113.77
2026-01-04T16:15:00.000Z,118.80
2026-01-04T16:30:00.000Z,117.29
2026-01-04T16:45:00.000Z,122.95
2026-01-04T17:00:00.000Z,121.01
2026-01-04T17:15:00.000Z,120.93
2026-01-04T17:30:00.000Z,118.89
2026-01-04T17:45:00.000Z,122.30
2026-01-04T18:00:00.000Z,123.50
2026-01-04T18:15:00.000Z,120.92
2026-01-04T18:30:00.000Z,119.38
2026-01-04T18:45:00.000Z,115.06
2026-01-04T19:00:00.000Z,121.30
2026-01-04T19:15:00.000Z,115.33
2026-01-04T19:30:00.000Z,110.00
2026-01-04T19:45:00.000Z,103.17
2026-01-04T20:00:00.000Z,106.18
2026-01-04T20:15:00.000Z,100.84
2026-01-04T20:30:00.000Z,97.46
2026-01-04T20:45:00.000Z,92.53
2026-01-04T21:00:00.000Z,97.19
2026-01-04T21:15:00.000Z,94.45
2026-01-04T21:30:00.000Z,95.33
2026-01-04T21:45:00.000Z,88.38
2026-01-04T22:00:00.000Z,95.10
2026-01-04T22:15:00.000Z,87.38
2026-01-04T22:30:00.000Z,84.91
2026-01-04T22:45:00.000Z,83.03
2026-01-04T23:00:00.000Z,97.92
2026-01-04T23:15:00.000Z,89.20
2026-01-04T23:30:00.000Z,85.52
2026-01-04T23:45:00.000Z,81.24
2026-01-05T00:00:00.000Z,90.59
2026-01-05T00:15:00.000Z,87.67
2026-01-05T00:30:00.000Z,84.53
2026-01-05T00:45:00.000Z,83.55
2026-01-05T01:00:00.000Z,84.78
2026-01-05T01:15:00.000Z,84.23
2026-01-05T01:30:00.000Z,84.59
2026-01-05T01:45:00.000Z,82.99
2026-01-05T02:00:00.000Z,83.88
2026-01-05T02:15:00.000Z,83.82
2026-01-05T02:30:00.000Z,83.60
2026-01-05T02:45:00.000Z,84.94
2026-01-05T03:00:00.000Z,83.11
2026-01-05T03:15:00.000Z,83.66
2026-01-05T03:30:00.000Z,83.86
2026-01-05T03:45:00.000Z,85.09
2026-01-05T04:00:00.000Z,84.16
2026-01-05T04:15:00.000Z,83.97
2026-01-05T04:30:00.000Z,84.36
2026-01-05T04:45:00.000Z,92.63
2026-01-05T05:00:00.000Z,86.07
2026-01-05T05:15:00.000Z,103.60
2026-01-05T05:30:00.000Z,113.12
2026-01-05T05:45:00.000Z,121.46
2026-01-05T06:00:00.000Z,114.23
2026-01-05T06:15:00.000Z,120.65
2026-01-05T06:30:00.000Z,132.66
2026-01-05T06:45:00.000Z,148.35
2026-01-05T07:00:00.000Z,145.35
2026-01-05T07:15:00.000Z,156.17
2026-01-05T07:30:00.000Z,148.65
2026-01-05T07:45:00.000Z,153.56
2026-01-05T08:00:00.000Z,162.71
2026-01-05T08:15:00.000Z,161.16
2026-01-05T08:30:00.000Z,146.93
2026-01-05T08:45:00.000Z,136.63
2026-01-05T09:00:00.000Z,162.13
2026-01-05T09:15:00.000Z,146.20
2026-01-05T09:30:00.000Z,139.98
2026-01-05T09:45:00.000Z,134.38
2026-01-05T10:00:00.000Z,142.90
2026-01-05T10:15:00.000Z,139.25
2026-01-05T10:30:00.000Z,138.90
2026-01-05T10:45:00.000Z,136.86
2026-01-05T11:00:00.000Z,137.35
2026-01-05T11:15:00.000Z,135.81
2026-01-05T11:30:00.000Z,136.71
2026-01-05T11:45:00.000Z,138.97
2026-01-05T12:00:00.000Z,134.38
2026-01-05T12:15:00.000Z,135.93
2026-01-05T12:30:00.000Z,148.39
2026-01-05T12:45:00.000Z,149.04
2026-01-05T13:00:00.000Z,140.00
2026-01-05T13:15:00.000Z,148.57
2026-01-05T13:30:00.000Z,156.43
2026-01-05T13:45:00.000Z,185.25
2026-01-05T14:00:00.000Z,161.10
2026-01-05T14:15:00.000Z,190.10
2026-01-05T14:30:00.000Z,204.17
2026-01-05T14:45:00.000Z,231.42
2026-01-05T15:00:00.000Z,192.82
2026-01-05T15:15:00.000Z,209.15
2026-01-05T15:30:00.000Z,238.74
2026-01-05T15:45:00.000Z,239.53
2026-01-05T16:00:00.000Z,200.00
2026-01-05T16:15:00.000Z,213.27
2026-01-05T16:30:00.000Z,250.58
2026-01-05T16:45:00.000Z,249.35
2026-01-05T17:00:00.000Z,225.01
2026-01-05T17:15:00.000Z,222.01
2026-01-05T17:30:00.000Z,222.72
2026-01-05T17:45:00.000Z,205.94
2026-01-05T18:00:00.000Z,220.04
2026-01-05T18:15:00.000Z,206.98
2026-01-05T18:30:00.000Z,160.48
2026-01-05T18:45:00.000Z,137.83
2026-01-05T19:00:00.000Z,170.95
2026-01-05T19:15:00.000Z,146.44
2026-01-05T19:30:00.000Z,137.81
2026-01-05T19:45:00.000Z,131.78
2026-01-05T20:00:00.000Z,137.52
2026-01-05T20:15:00.000Z,134.76
2026-01-05T20:30:00.000Z,125.50
2026-01-05T20:45:00.000Z,117.56
2026-01-05T21:00:00.000Z,128.42
2026-01-05T21:15:00.000Z,122.22
2026-01-05T21:30:00.000Z,123.91
2026-01-05T21:45:00.000Z,119.77
2026-01-05T22:00:00.000Z,119.28
2026-01-05T22:15:00.000Z,112.18
2026-01-05T22:30:00.000Z,107.04
2026-01-05T22:45:00.000Z,105.02
2026-01-05T23:00:00.000Z,104.84
2026-01-05T23:15:00.000Z,104.42
2026-01-05T23:30:00.000Z,99.14
2026-01-05T23:45:00.000Z,94.09
2026-01-06T00:00:00.000Z,107.21
2026-01-06T00:15:00.000Z,104.80
2026-01-06T00:30:00.000Z,100.60
2026-01-06T00:45:00.000Z,97.98
2026-01-06T01:00:00.000Z,103.33
2026-01-06T01:15:00.000Z,99.77
2026-01-06T01:30:00.000Z,99.85
2026-01-06T01:45:00.000Z,99.11
2026-01-06T02:00:00.000Z,98.89
2026-01-06T02:15:00.000Z,97.77
2026-01-06T02:30:00.000Z,97.44
2026-01-06T02:45:00.000Z,96.33
2026-01-06T03:00:00.000Z,96.87
2026-01-06T03:15:00.000Z,97.48
2026-01-06T03:30:00.000Z,101.32
2026-01-06T03:45:00.000Z,102.81
2026-01-06T04:00:00.000Z,99.38
2026-01-06T04:15:00.000Z,101.30
2026-01-06T04:30:00.000Z,109.67
2026-01-06T04:45:00.000Z,113.43
2026-01-06T05:00:00.000Z,108.91
2026-01-06T05:15:00.000Z,116.52
2026-01-06T05:30:00.000Z,120.20
2026-01-06T05:45:00.000Z,132.56
2026-01-06T06:00:00.000Z,120.45
2026-01-06T06:15:00.000Z,136.52
2026-01-06T06:30:00.000Z,145.95
2026-01-06T06:45:00.000Z,146.68
2026-01-06T07:00:00.000Z,151.99
2026-01-06T07:15:00.000Z,167.05
2026-01-06T07:30:00.000Z,169.29
2026-01-06T07:45:00.000Z,163.96
2026-01-06T08:00:00.000Z,187.69
2026-01-06T08:15:00.000Z,168.27
2026-01-06T08:30:00.000Z,164.68
2026-01-06T08:45:00.000Z,149.27
2026-01-06T09:00:00.000Z,175.37
2026-01-06T09:15:00.000Z,148.72
2026-01-06T09:30:00.000Z,149.72
2026-01-06T09:45:00.000Z,142.10
2026-01-06T10:00:00.000Z,161.33
2026-01-06T10:15:00.000Z,148.17
2026-01-06T10:30:00.000Z,142.68
2026-01-06T10:45:00.000Z,135.76
2026-01-06T11:00:00.000Z,143.55
2026-01-06T11:15:00.000Z,137.47
2026-01-06T11:30:00.000Z,131.44
2026-01-06T11:45:00.000Z,129.64
2026-01-06T12:00:00.000Z,133.42
2026-01-06T12:15:00.000Z,131.04
2026-01-06T12:30:00.000Z,127.47
2026-01-06T12:45:00.000Z,127.87
2026-01-06T13:00:00.000Z,125.89
2026-01-06T13:15:00.000Z,129.74
2026-01-06T13:30:00.000Z,128.80
2026-01-06T13:45:00.000Z,134.47
2026-01-06T14:00:00.000Z,126.53
2026-01-06T14:15:00.000Z,133.76
2026-01-06T14:30:00.000Z,138.00
2026-01-06T14:45:00.000Z,148.23
2026-01-06T15:00:00.000Z,129.87
2026-01-06T15:15:00.000Z,143.77
2026-01-06T15:30:00.000Z,149.06
2026-01-06T15:45:00.000Z,156.81
2026-01-06T16:00:00.000Z,121.69
2026-01-06T16:15:00.000Z,120.88
2026-01-06T16:30:00.000Z,127.35
2026-01-06T16:45:00.000Z,120.69
2026-01-06T17:00:00.000Z,119.94
2026-01-06T17:15:00.000Z,98.76
2026-01-06T17:30:00.000Z,95.12
2026-01-06T17:45:00.000Z,83.66
2026-01-06T18:00:00.000Z,104.58
2026-01-06T18:15:00.000Z,96.18
2026-01-06T18:30:00.000Z,86.53
2026-01-06T18:45:00.000Z,82.59
2026-01-06T19:00:00.000Z,100.59
2026-01-06T19:15:00.000Z,85.17
2026-01-06T19:30:00.000Z,80.39
2026-01-06T19:45:00.000Z,72.12
2026-01-06T20:00:00.000Z,80.40
2026-01-06T20:15:00.000Z,71.60
2026-01-06T20:30:00.000Z,68.29
2026-01-06T20:45:00.000Z,66.08
2026-01-06T21:00:00.000Z,65.49
2026-01-06T21:15:00.000Z,64.61
2026-01-06T21:30:00.000Z,60.80
2026-01-06T21:45:00.000Z,58.96
2026-01-06T22:00:00.000Z,59.17
2026-01-06T22:15:00.000Z,56.88
2026-01-06T22:30:00.000Z,56.15
2026-01-06T22:45:00.000Z,55.69
2026-01-06T23:00:00.000Z,58.34
2026-01-06T23:15:00.000Z,57.66
2026-01-06T23:30:00.000Z,53.44
2026-01-06T23:45:00.000Z,51.67
2026-01-07T00:00:00.000Z,54.10
2026-01-07T00:15:00.000Z,53.35
2026-01-07T00:30:00.000Z,52.23
2026-01-07T00:45:00.000Z,52.07
2026-01-07T01:00:00.000Z,52.97
2026-01-07T01:15:00.000Z,53.64
2026-01-07T01:30:00.000Z,53.97
2026-01-07T01:45:00.000Z,53.79
2026-01-07T02:00:00.000Z,50.13
2026-01-07T02:15:00.000Z,49.69
2026-01-07T02:30:00.000Z,49.54
2026-01-07T02:45:00.000Z,49.45
2026-01-07T03:00:00.000Z,49.51
2026-01-07T03:15:00.000Z,49.59
2026-01-07T03:30:00.000Z,49.51
2026-01-07T03:45:00.000Z,49.34
2026-01-07T04:00:00.000Z,48.08
2026-01-07T04:15:00.000Z,48.81
2026-01-07T04:30:00.000Z,49.55
2026-01-07T04:45:00.000Z,50.12
2026-01-07T05:00:00.000Z,51.28
2026-01-07T05:15:00.000Z,53.39
2026-01-07T05:30:00.000Z,57.48
2026-01-07T05:45:00.000Z,58.42
2026-01-07T06:00:00.000Z,54.60
2026-01-07T06:15:00.000Z,59.90
2026-01-07T06:30:00.000Z,61.17
2026-01-07T06:45:00.000Z,62.02
2026-01-07T07:00:00.000Z,64.14
2026-01-07T07:15:00.000Z,64.85
2026-01-07T07:30:00.000Z,67.75
2026-01-07T07:45:00.000Z,65.98
2026-01-07T08:00:00.000Z,66.90
2026-01-07T08:15:00.000Z,67.54
2026-01-07T08:30:00.000Z,68.79
2026-01-07T08:45:00.000Z,65.21
2026-01-07T09:00:00.000Z,70.72
2026-01-07T09:15:00.000Z,68.45
2026-01-07T09:30:00.000Z,68.15
2026-01-07T09:45:00.000Z,66.75
2026-01-07T10:00:00.000Z,72.92
2026-01-07T10:15:00.000Z,70.76
2026-01-07T10:30:00.000Z,69.87
2026-01-07T10:45:00.000Z,71.42
2026-01-07T11:00:00.000Z,70.98
2026-01-07T11:15:00.000Z,70.09
2026-01-07T11:30:00.000Z,70.47
2026-01-07T11:45:00.000Z,67.92
2026-01-07T12:00:00.000Z,73.41
2026-01-07T12:15:00.000Z,73.10
2026-01-07T12:30:00.000Z,70.83
2026-01-07T12:45:00.000Z,71.88
2026-01-07T13:00:00.000Z,67.35
2026-01-07T13:15:00.000Z,69.55
2026-01-07T13:30:00.000Z,70.25
2026-01-07T13:45:00.000Z,75.37
2026-01-07T14:00:00.000Z,67.02
2026-01-07T14:15:00.000Z,67.35
2026-01-07T14:30:00.000Z,68.17
2026-01-07T14:45:00.000Z,68.96
2026-01-07T15:00:00.000Z,68.96
2026-01-07T15:15:00.000Z,68.96
2026-01-07T15:30:00.000Z,66.39
2026-01-07T15:45:00.000Z,67.57
2026-01-07T16:00:00.000Z,73.74
2026-01-07T16:15:00.000Z,74.67
2026-01-07T16:30:00.000Z,78.02
2026-01-07T16:45:00.000Z,78.57
2026-01-07T17:00:00.000Z,76.85
2026-01-07T17:15:00.000Z,76.36
2026-01-07T17:30:00.000Z,75.73
2026-01-07T17:45:00.000Z,74.33
2026-01-07T18:00:00.000Z,73.17
2026-01-07T18:15:00.000Z,74.46
2026-01-07T18:30:00.000Z,71.49
2026-01-07T18:45:00.000Z,69.37
2026-01-07T19:00:00.000Z,67.39
2026-01-07T19:15:00.000Z,67.98
2026-01-07T19:30:00.000Z,60.22
2026-01-07T19:45:00.000Z,59.39
2026-01-07T20:00:00.000Z,63.71
2026-01-07T20:15:00.000Z,62.72
2026-01-07T20:30:00.000Z,58.96
2026-01-07T20:45:00.000Z,55.88
2026-01-07T21:00:00.000Z,59.54
2026-01-07T21:15:00.000Z,58.36
2026-01-07T21:30:00.000Z,55.66
2026-01-07T21:45:00.000Z,52.48
